"movie_title","film_slug","page","review","review_chars"
"Don't Look Up","dont-look-up-2021",161,"In the same vane as Mars Attacks! and Idiocracy, Don't Look Up is a commentary on society through a lens of political deterioration without the same amount of laughs. Adam McKay's more serious path to comedy since departing from Will Ferrell gets critics all excited, and I can see the value in it. However, it feels like he would do well to understand the irony of creating comedies that fall on deaf ears in the same way that Dr. Mindy's…",440
"Don't Look Up","dont-look-up-2021",161,"Still strange to see all those incredible actors in that mid film (could have been way better!)",95
"Don't Look Up","dont-look-up-2021",161,"the fact people were just saying the wrong shit was making me angry and sad reality is this would actually happen they would try make money from it… such a good movie 10/10. very scary also because this could be happening and they won’t tell anyone because of how the world would react, there’d be riots, wars etc. well made tho 10/10",334
"Don't Look Up","dont-look-up-2021",161,"finally watched. actually really sad and concerned ab the low ratings on this considering how important and genuinely realistic this story is when it comes to our government/media/everyone else blah blah blah handling issues and scientific news. i personally don’t mind the lack of subtlety aside from that, great acting and jonah hill’s character had me loling",361
"Don't Look Up","dont-look-up-2021",161,"The is so overheated. Like it isn’t even that bad. But there is the fact that it is too long for a story like this, the cast is amazing but they could have built a better story, and some of the characters are extremely annoying such as the the presidents son which they picked such a good actor for. But without does things the movie isn’t even the bad. It shows that fame does indeed consume some people’s heads which…",419
"Don't Look Up","dont-look-up-2021",161,"Letterboxd is an independent service created by a small team, and we rely mostly on the support of our members to maintain our site and apps. Please consider upgrading to a Pro account—for less than a couple bucks a month, you’ll get cool additional features like all-time and annual stats pages (example), the ability to select (and filter by) your favorite streaming services, and no ads!",390
"Don't Look Up","dont-look-up-2021",162,"I hate it. I hate that movie. It just gave me nightmares. The only good thing on that movie was meryl streep. ;D",112
"Don't Look Up","dont-look-up-2021",162,"I really thought it would be boring , silly me . This movie was actually fucking mind blowing , first off them not believing her bc she’s a women pissed me off so bad for her. LOVED the comedy in this and the ending was so funny like fuck yes kill those rich fucks 10/10",270
"Don't Look Up","dont-look-up-2021",162,"I thought this movie was pretty good. A little existential and hopeless but yk that’s how the end of the world usually goes",123
"Don't Look Up","dont-look-up-2021",162,"i actually think this is exactly what would happen in america rn",64
"Don't Look Up","dont-look-up-2021",162,"i dont remember anything about this",35
"Don't Look Up","dont-look-up-2021",162,"love the part when everyone is dying",36
"Don't Look Up","dont-look-up-2021",162,"Letterboxd is an independent service created by a small team, and we rely mostly on the support of our members to maintain our site and apps. Please consider upgrading to a Pro account—for less than a couple bucks a month, you’ll get cool additional features like all-time and annual stats pages (example), the ability to select (and filter by) your favorite streaming services, and no ads!",390
"Don't Look Up","dont-look-up-2021",163,"Around an hour in I just couldn’t stand how stupid this was. So since I couldn’t finish it, it gets the lowest rating. Some of the soundtrack was good",150
"Don't Look Up","dont-look-up-2021",163,"Why is there such a stacked cast",32
"Don't Look Up","dont-look-up-2021",163,"I watched this like 5 years ago and at the time I thought it was good but it was the version of me from 5 years ago who watched it and i don’t trust myself.",156
"Don't Look Up","dont-look-up-2021",163,"jennifer lawrence spending the literal apocalypse trying to solve the mystery of why a three-star general charged her $10 for a bag of complimentary cheez-Its. valid.",166
"Don't Look Up","dont-look-up-2021",163,"Fuck u all who convinced me this movie is bad",45
"Don't Look Up","dont-look-up-2021",163,"this is how i imagine america is right now actually",51
"Don't Look Up","dont-look-up-2021",163,"I see the vision but the execution is garbage. And the science is clearly written by someone who did no research. Also too america-centric for a world ending event",163
"Don't Look Up","dont-look-up-2021",163,"Im looking up",13
"Don't Look Up","dont-look-up-2021",163,"Only watched it for Jennifer Lawrence",37
"Don't Look Up","dont-look-up-2021",163,"Great",5
"Don't Look Up","dont-look-up-2021",163,"hilarious, this shit definitely would happen if we had this happen to us irl",76
"Don't Look Up","dont-look-up-2021",163,"Letterboxd is an independent service created by a small team, and we rely mostly on the support of our members to maintain our site and apps. Please consider upgrading to a Pro account—for less than a couple bucks a month, you’ll get cool additional features like all-time and annual stats pages (example), the ability to select (and filter by) your favorite streaming services, and no ads!",390
"Don't Look Up","dont-look-up-2021",164,"Incredible movie, really makes you feel the anxiety of not being heard. It’s sad how 5 years after this movie came out, the global situation has only gotten worse due to the exact politic issues that are portrayed in the movie.",227
"Don't Look Up","dont-look-up-2021",164,"ok i laughed at this movie, and it's the most american movie i've ever watched. and why did he said that the snacks were not free?!",131
"Don't Look Up","dont-look-up-2021",164,"Mid. Nakakarage bait super, but aside from that wala na",55
"Don't Look Up","dont-look-up-2021",164,"genuinely how the general public begins acting when you tell them that there is so much injustice in the world",110
"Don't Look Up","dont-look-up-2021",164,"Made me want to leave my lights on when I leave the house",57
"Don't Look Up","dont-look-up-2021",164,"wish i could articulate my thoughts into well written sentences but thats not really possible atm,, hated dicaprio soo much in this one",135
"Don't Look Up","dont-look-up-2021",164,"this is Oppenheimer for people that didn’t do triple science",60
"Don't Look Up","dont-look-up-2021",164,"Heads Up : Never Look Up!",25
"Don't Look Up","dont-look-up-2021",164,"Letterboxd is an independent service created by a small team, and we rely mostly on the support of our members to maintain our site and apps. Please consider upgrading to a Pro account—for less than a couple bucks a month, you’ll get cool additional features like all-time and annual stats pages (example), the ability to select (and filter by) your favorite streaming services, and no ads!",390
"Don't Look Up","dont-look-up-2021",165,"between watching this for the first time and watching the boys i’ve never been more scared of america cause this is literally what would happen",143
"Don't Look Up","dont-look-up-2021",165,"great metaphor for climate change and fuck meryl streep for doing that good of a trump impression",97
"Don't Look Up","dont-look-up-2021",165,"this didn’t make sense because meryl streep would be an awesome president",73
"Don't Look Up","dont-look-up-2021",165,"If there was an asteroid in real life, pretty realistic senario I'd say.",72
"Don't Look Up","dont-look-up-2021",165,"this is happening in real life and everyone is underreacting",60
"Don't Look Up","dont-look-up-2021",165,"Depressing how accurate this probably is",40
"Don't Look Up","dont-look-up-2021",165,"I rewatched this many 3 times I really like it. This is honestly exactly how humanity would treat an event like this, I love the political mockery and comedic aspects. I was able to feel like I was in their shoes and felt a lot of strong emotions throughout the movie, the ending was honestly perfectly executed!",312
"Don't Look Up","dont-look-up-2021",165,"Letterboxd is an independent service created by a small team, and we rely mostly on the support of our members to maintain our site and apps. Please consider upgrading to a Pro account—for less than a couple bucks a month, you’ll get cool additional features like all-time and annual stats pages (example), the ability to select (and filter by) your favorite streaming services, and no ads!",390
"Don't Look Up","dont-look-up-2021",166,"its good but like its too unserious (the main characters) overall its good ig",77
"Don't Look Up","dont-look-up-2021",166,"You could switch the plot out to current events and you wouldn’t even have to change the script",95
"Don't Look Up","dont-look-up-2021",166,"casting is insane",17
"Don't Look Up","dont-look-up-2021",166,"A cautionary tale about how horrible it would be to have a female president",75
"Don't Look Up","dont-look-up-2021",166,"This is about as well I’d expect it to go in real life too",58
"Don't Look Up","dont-look-up-2021",166,"Super important movie that people overlooked way too quick.",59
"Don't Look Up","dont-look-up-2021",166,"So I love this film and I recently rewatched it with my dad. Absolutely wonderful satire. Not only is it hilarious, it's also eerily similar to our real world politics and even more relevant in today's society where modern culture has us glued to screens and unable to tell what's real from what's not while those in power lie to our faces and do whatever the fuck they want. In a way, this movie reminds me of The Boys and…",424
"Don't Look Up","dont-look-up-2021",166,"we are so fucked.",17
"Don't Look Up","dont-look-up-2021",166,"i just didn’t get it in 2021…. this is actually so camp",55
"Don't Look Up","dont-look-up-2021",166,"Letterboxd is an independent service created by a small team, and we rely mostly on the support of our members to maintain our site and apps. Please consider upgrading to a Pro account—for less than a couple bucks a month, you’ll get cool additional features like all-time and annual stats pages (example), the ability to select (and filter by) your favorite streaming services, and no ads!",390
"Don't Look Up","dont-look-up-2021",167,"Humans are very funny beings.",29
"Don't Look Up","dont-look-up-2021",167,"Great movie. Best reflection of what would likely happen if a meteor was going to hit the earth. Almost felt a little too real…",127
"Don't Look Up","dont-look-up-2021",167,"Hated!!!",8
"Don't Look Up","dont-look-up-2021",167,"the most unrealistic part of this movie is that the president is a republican woman. the rest of it is pretty spot on!",118
"Don't Look Up","dont-look-up-2021",167,"It’s about global warming I think",33
"Don't Look Up","dont-look-up-2021",167,"Riley Bina till I die (from an asteroid)",40
"Don't Look Up","dont-look-up-2021",167,"Glad to know that even in this world, Mark Hamill is still signing Star Wars memorabilia",88
"Don't Look Up","dont-look-up-2021",167,"Can’t remember exactly when I watched this but such a trash movie with political bullshit in it. Had to hate review",115
"Don't Look Up","dont-look-up-2021",167,"Letterboxd is an independent service created by a small team, and we rely mostly on the support of our members to maintain our site and apps. Please consider upgrading to a Pro account—for less than a couple bucks a month, you’ll get cool additional features like all-time and annual stats pages (example), the ability to select (and filter by) your favorite streaming services, and no ads!",390
"Don't Look Up","dont-look-up-2021",168,"rewatched while doing my taxes. love this movie",47
"Don't Look Up","dont-look-up-2021",168,"Smidge too on the nose for my taste but still a compelling and honestly depressing watch, i cant believe this is what we’ve come to nowadays lol",144
"Don't Look Up","dont-look-up-2021",168,"Ass. Buns. Checks. The drizzling shots. Hershey squirts. A real stinker.",72
"Don't Look Up","dont-look-up-2021",168,"yeah, I’m voting for life",25
"Don't Look Up","dont-look-up-2021",168,"Marx warned us about this",25
"Don't Look Up","dont-look-up-2021",168,"while i agree with the sentiment here.. *jonah hill cut the cameras gif* this wasn't really for me",98
"Don't Look Up","dont-look-up-2021",168,"this is literally whats happening rn",36
"Don't Look Up","dont-look-up-2021",168,"The cinematic equivalent to an aimless, angry rant about the political state of the world at a family get-together for 150 minutes",130
"Don't Look Up","dont-look-up-2021",168,"Well it’s no “slave girls from beyond infinity” but I guess it was fine",71
"Don't Look Up","dont-look-up-2021",168,"almost depressing how accurate this is",38
"Don't Look Up","dont-look-up-2021",168,"Letterboxd is an independent service created by a small team, and we rely mostly on the support of our members to maintain our site and apps. Please consider upgrading to a Pro account—for less than a couple bucks a month, you’ll get cool additional features like all-time and annual stats pages (example), the ability to select (and filter by) your favorite streaming services, and no ads!",390
"Don't Look Up","dont-look-up-2021",169,"No words. Just reality",22
"Don't Look Up","dont-look-up-2021",169,"goofy but probably one of the accurate depictions of an apocalyptic scenario of how humans, society, and politics behave. Also why did timmy have to be here?",157
"Don't Look Up","dont-look-up-2021",169,"This cast had me fully convinced I was about to watch something incredible. I thought that this movie couldn’t possibly go wrong, and somehow it still did",154
"Don't Look Up","dont-look-up-2021",169,"Silly goofy film with a brutal but beautiful ending for the main characters but not so much for the president, leo acting his heart out as usual. Timmy being there is funny How is Jonah the last one alive, crazy",211
"Don't Look Up","dont-look-up-2021",169,"surprised it took me so long to watch this movie. if it wasn’t as slow i’d give it a 4 star. definitely eerie to think how accurate this movie is…",146
"Don't Look Up","dont-look-up-2021",169,"Letterboxd is an independent service created by a small team, and we rely mostly on the support of our members to maintain our site and apps. Please consider upgrading to a Pro account—for less than a couple bucks a month, you’ll get cool additional features like all-time and annual stats pages (example), the ability to select (and filter by) your favorite streaming services, and no ads!",390
"Don't Look Up","dont-look-up-2021",170,"I don’t understand people’s critiques of this film.",51
"Don't Look Up","dont-look-up-2021",170,"Every character in this movie is insufferable and annoying",58
"Don't Look Up","dont-look-up-2021",170,"This review may contain spoilers. I can handle the truth.",57
"Don't Look Up","dont-look-up-2021",170,"why did i like this?",20
"Don't Look Up","dont-look-up-2021",170,"I’m the fucking chief of staff, Boy with the dragon tattoo… so I’m doing fine.",78
"Don't Look Up","dont-look-up-2021",170,"I went into this expecting to be disappointed, mostly due to the general conscious of this film and also the way the Adam McKay films I have watched previous didn't overly connect with me to major degrees. I don't know why but this just clicked for me, I loved the Leo and Lawrence performances and also found Cate Blanchett's performance to be a breath of fresh air. The ending was justified and had me openly rooting for the world to end, I really don't know why this movie has such a bad word of mouth, I was quite entertained.",530
"Don't Look Up","dont-look-up-2021",170,"just ignore the girl with micro bags and a nose piercing",56
"Don't Look Up","dont-look-up-2021",170,"I love the peek into politics and reality in general, how most don’t take crises seriously.",91
"Don't Look Up","dont-look-up-2021",170,"Letterboxd is an independent service created by a small team, and we rely mostly on the support of our members to maintain our site and apps. Please consider upgrading to a Pro account—for less than a couple bucks a month, you’ll get cool additional features like all-time and annual stats pages (example), the ability to select (and filter by) your favorite streaming services, and no ads!",390
"Don't Look Up","dont-look-up-2021",171,"I watched this pre Letterboxd and I remember not really liking it but this time I enjoyed it a lot. This has aged great and will probably only get funnier as time passes.",170
"Don't Look Up","dont-look-up-2021",171,"Quite the funny watch, definitely drops any subtlety in the 3rd act. Eleven Benevolent Elephants, or whatever.",110
"Don't Look Up","dont-look-up-2021",171,"well..this was messy",20
"Don't Look Up","dont-look-up-2021",171,"Just a long episode of Black Mirror",35
"Don't Look Up","dont-look-up-2021",171,"Shoving a bunch of great actors into a film won’t make a good film. Polished dogshite this.",91
"Don't Look Up","dont-look-up-2021",171,"i just know kate spent her last moments still wondering why did that guy made them pay for free snacks",102
"Don't Look Up","dont-look-up-2021",171,"Scariest thing is, is all the big tech and ai company CEO’s are all exactly like Peter and you can absolutely gargantee the U.S. government to act the way they did.",164
"Don't Look Up","dont-look-up-2021",171,"Letterboxd is an independent service created by a small team, and we rely mostly on the support of our members to maintain our site and apps. Please consider upgrading to a Pro account—for less than a couple bucks a month, you’ll get cool additional features like all-time and annual stats pages (example), the ability to select (and filter by) your favorite streaming services, and no ads!",390
"Don't Look Up","dont-look-up-2021",172,"With everything going on right now This becomes more relevant every single fucking day",86
"Don't Look Up","dont-look-up-2021",172,"Really enjoyed the concept of this movie, executed quite well although Netflix has this movie listed as a comedy but I don’t think I laughed once however I really thought this movie was enjoyable to watch. Great casting. Great script overall a 7.25/10",251
"Don't Look Up","dont-look-up-2021",172,"This review may contain spoilers. I can handle the truth.",57
"Don't Look Up","dont-look-up-2021",172,"Was just here to listen to what ariana gotta say about the Fox News",67
"Don't Look Up","dont-look-up-2021",172,"They figured out interstellar flight to another habitable planet and launched said flight successfully but couldn't bomb an asteroid into a thousand pieces successfully.....",173
"Don't Look Up","dont-look-up-2021",172,"Yeah this was absolutely hilarious and i loved the performances not really sure why there is so much hate for it when it’s meant to be satirical but maybe i’m not understanding the problems, i guess you can say it’s not really on the nose and it’s trying to say something too much but just enjoy it",298
"Don't Look Up","dont-look-up-2021",172,"They hit the pentagon (made cate blanchett insufferably straight)",65
"Don't Look Up","dont-look-up-2021",172,"Letterboxd is an independent service created by a small team, and we rely mostly on the support of our members to maintain our site and apps. Please consider upgrading to a Pro account—for less than a couple bucks a month, you’ll get cool additional features like all-time and annual stats pages (example), the ability to select (and filter by) your favorite streaming services, and no ads!",390
"Don't Look Up","dont-look-up-2021",173,"only unrealistic part about this movie is that the president is a woman",71
"Don't Look Up","dont-look-up-2021",173,"I had to watch this movie for a communications class end-of-semester essay, and yeah, the imminent heat death of the universe will definitely help me ace my finals.",164
"Don't Look Up","dont-look-up-2021",173,"I watched this years ago I just want to say this sucked shit. It's probably the movie I'm most actively annoyed to have watched",127
"Don't Look Up","dont-look-up-2021",173,"Mocked Trump in his face. Love you Jennifer, the icon you are.",62
"Don't Look Up","dont-look-up-2021",173,"We're all fine. Everything's fine.",34
"Don't Look Up","dont-look-up-2021",173,"Letterboxd is an independent service created by a small team, and we rely mostly on the support of our members to maintain our site and apps. Please consider upgrading to a Pro account—for less than a couple bucks a month, you’ll get cool additional features like all-time and annual stats pages (example), the ability to select (and filter by) your favorite streaming services, and no ads!",390
"Don't Look Up","dont-look-up-2021",174,"I felt like this movie was sort of a mess structurally with somewhat wonky plot beats and pacing/tone. It didn't quite hit the absurdist comedy notes I wanted but also wasn't compelling enough to really take seriously as a drama. It doesn't do a great job handling its ensemble cast and that leaves all the characters feeling quite thin and archetypal. The performances are generally pretty good, I actually think I liked Cate Blanchett the most. It's also a weird early performance from Timothee Chalamet as a pretty minor character. The emotion and themes resonated at the end but felt muddled for the first two thirds.",621
"Don't Look Up","dont-look-up-2021",174,"This review may contain spoilers. I can handle the truth.",57
"Don't Look Up","dont-look-up-2021",174,"Had such a hard time actually getting through this movie. I lowkey can’t remember if I finished it THE WOLRD IS ENDING!?! I need to get high right now Edit: went and finished the movie. I agree that given the chance to save the world, humans would fuck it up. Gives a good message abt current politics",301
"Don't Look Up","dont-look-up-2021",174,"seperti melihat masa depan indonesia if these comets lands here and the president is still wowo. well, president orlean and jason dynamics kinda remind me of si gendut and his neckless concubine (no offense to jonah hill) though, so all of those casting director need to CLOCK this vision if we're going to remake this film in Indo.",332
"Don't Look Up","dont-look-up-2021",174,"Surprisingly, pretty sure if this happened, this depiction would be fairly accurate.",84
"Don't Look Up","dont-look-up-2021",174,"we’re all fucked",16
"Don't Look Up","dont-look-up-2021",174,"Would rather take a big meteor than a bomb",42
"Don't Look Up","dont-look-up-2021",174,"This film had everything to be amazing",38
"Don't Look Up","dont-look-up-2021",174,"Letterboxd is an independent service created by a small team, and we rely mostly on the support of our members to maintain our site and apps. Please consider upgrading to a Pro account—for less than a couple bucks a month, you’ll get cool additional features like all-time and annual stats pages (example), the ability to select (and filter by) your favorite streaming services, and no ads!",390
"Don't Look Up","dont-look-up-2021",175,"oh how i love this cast",23
"Don't Look Up","dont-look-up-2021",175,"What?",5
"Don't Look Up","dont-look-up-2021",175,"“WE ARE ALL GOING TO FUCKING DIE” “THIS WHOLE ADMINISTRATION HAS COMPLETELY LOST THEIR FUCKING MINDS” #AILF",107
"Don't Look Up","dont-look-up-2021",175,"Out of all the sadly realistic reactions in this film, a white college student holding a grudge about paying for a snack for months even while the world is ending is the realest.",178
"Don't Look Up","dont-look-up-2021",175,"Gives me the willies. Especially when some lines are just direct quotes from 🌭☢️ 🇺🇸",83
"Don't Look Up","dont-look-up-2021",175,"Letterboxd is an independent service created by a small team, and we rely mostly on the support of our members to maintain our site and apps. Please consider upgrading to a Pro account—for less than a couple bucks a month, you’ll get cool additional features like all-time and annual stats pages (example), the ability to select (and filter by) your favorite streaming services, and no ads!",390
"Don't Look Up","dont-look-up-2021",176,"Too impactful- no pun intended. Maybe the most upsetting movie I've ever seen. I both love it and wish I'd never seen it.",121
"Don't Look Up","dont-look-up-2021",176,"Too many a list actors for a mid film",37
"Don't Look Up","dont-look-up-2021",176,"the things i do to see timothee on my screen for 10 minutes",59
"Don't Look Up","dont-look-up-2021",176,"I appreciate a movie telling you how it’s going to end in the first 30 min",74
"Don't Look Up","dont-look-up-2021",176,"This review may contain spoilers. I can handle the truth.",57
"Don't Look Up","dont-look-up-2021",176,"PEAK PEAK PEAK PEAK PEAK PEAK I genuinely love when movies are tragic from the beginning & don’t have a happy ending.",117
"Don't Look Up","dont-look-up-2021",176,"Don’t Look Up is a pretty wild movie with an over-the-top plot that definitely keeps your attention. The actors all do a solid job in their roles, and there are some entertaining moments throughout. That said, while the story is crazy and interesting, it can also feel a bit messy at times. Overall, it is a decent watch with good performances, but not quite amazing.",367
"Don't Look Up","dont-look-up-2021",176,"Letterboxd is an independent service created by a small team, and we rely mostly on the support of our members to maintain our site and apps. Please consider upgrading to a Pro account—for less than a couple bucks a month, you’ll get cool additional features like all-time and annual stats pages (example), the ability to select (and filter by) your favorite streaming services, and no ads!",390
"Don't Look Up","dont-look-up-2021",177,"Maybe it’s because I didn’t watch this movie when it came out, but I really cannot understand the hate some of y’all have for this film. It’s good and I think everyone turns in a strong performance (even Christ twink Timmy C) but I will say something about the writing felt a tad too hackneyed for my taste and a little too uneven.",331
"Don't Look Up","dont-look-up-2021",177,"This movie is genius… it is a satire of what is going on right now, without focusing on the conspiracy theories only. This movie told us about the world if we lost our trust in science… especially the people that lack of scientific knowledge (ie politician) because they focus on their agenda and they don’t care about others… yet they too not survive due to their stupidity.",375
"Don't Look Up","dont-look-up-2021",177,"fresh take on a saturated genre",31
"Don't Look Up","dont-look-up-2021",177,"I dont even know what to say about this, i see where people are coming from saying this isnt all that good and i do agree the editing is scratchy here and there but i just liked it. Something about seeing jonah hill in a dystopian seperate universe where hes in charge at the whitehouse makes me laugh but thats just me. Say what you want about this movie but i loved it.",371
"Don't Look Up","dont-look-up-2021",177,"I liked how this was a mixture of what the fuck am I watching and wow this is actually kind of deep and reflective of what would happen in reality",146
"Don't Look Up","dont-look-up-2021",177,"The post credits scene geniuenly brought it down half a star. So corny after a really emotional ending Also seeing Kyle two years on was beautiful",146
"Don't Look Up","dont-look-up-2021",177,"Letterboxd is an independent service created by a small team, and we rely mostly on the support of our members to maintain our site and apps. Please consider upgrading to a Pro account—for less than a couple bucks a month, you’ll get cool additional features like all-time and annual stats pages (example), the ability to select (and filter by) your favorite streaming services, and no ads!",390
"Don't Look Up","dont-look-up-2021",178,"Such a good movie def up there very depressing but good if u wanna cry",70
"Don't Look Up","dont-look-up-2021",178,"This watch I realized even more how ridiculous all this is and yet I think this is pretty much what would happen…",113
"Don't Look Up","dont-look-up-2021",178,"the line between satire and reality becomes more and more blurred every day",75
"Don't Look Up","dont-look-up-2021",178,"this is what happen in real life. some people just comment unnecessary things, despite them being indifferent about the main topic. like how the film shows that society cares about singers breakup than expected apocalypse.",222
"Don't Look Up","dont-look-up-2021",178,"“ We really did have everything, didn’t we ? “",46
"Don't Look Up","dont-look-up-2021",178,"Letterboxd is an independent service created by a small team, and we rely mostly on the support of our members to maintain our site and apps. Please consider upgrading to a Pro account—for less than a couple bucks a month, you’ll get cool additional features like all-time and annual stats pages (example), the ability to select (and filter by) your favorite streaming services, and no ads!",390
"Don't Look Up","dont-look-up-2021",179,"the fascists would never go against their leaders even if a meteorite hit them, very inaccurate…",96
"Don't Look Up","dont-look-up-2021",179,"The real doomsday",17
"Don't Look Up","dont-look-up-2021",179,"Upon rewatch realised it’s a scarily accurate mirror of what is going on in the world rn",88
"Don't Look Up","dont-look-up-2021",179,"we laugh but this is exactly how this situation would play out if this happened irl",83
"Don't Look Up","dont-look-up-2021",179,"this could have been the oscar winning movie it was desperately trying to be if it was just 30 minutes shorter",110
"Don't Look Up","dont-look-up-2021",179,"watched for ari tbh",19
"Don't Look Up","dont-look-up-2021",179,"how it would actually probably go if this were to happen",56
"Don't Look Up","dont-look-up-2021",179,"No idea how they got so many huge names in this film, the budget must’ve been astronomical. It’s a shame though because the execution doesn’t really land.",154
"Don't Look Up","dont-look-up-2021",179,"I learned: 1. Jonah Hill is really fucking funny 2. incompetence will kill us and we all know it’s inevitable.",110
"Don't Look Up","dont-look-up-2021",179,"Letterboxd is an independent service created by a small team, and we rely mostly on the support of our members to maintain our site and apps. Please consider upgrading to a Pro account—for less than a couple bucks a month, you’ll get cool additional features like all-time and annual stats pages (example), the ability to select (and filter by) your favorite streaming services, and no ads!",390
"Don't Look Up","dont-look-up-2021",180,"thought this so stupid and awful the first time i saw it but on rewatch it’s just like yeah that is exactly what would happen",125
"Don't Look Up","dont-look-up-2021",180,"An EGOT for Timmy, an EGOT for Jennifer, a Razzie for Leo This movie balances the humor and despair and sincerity required for a solid apocalyptic film well, tasteful inclusion of religion near the end, Meryl Streep and Ariana Grande were wonderful, many of the movie's themes felt very heavy-handed and on the nose, especially Leo's award-bait monologues, which felt like he intended it for one of those Youtube ""Best Acting Compilation #42"" videos. Space CGI will always make me cry, all in all v fun watch, like Project Hail Mary but good which is admittedly not a high bar to cross.",586
"Don't Look Up","dont-look-up-2021",180,"in an ideal world meryl streep will be the president of the united states of america.",85
"Don't Look Up","dont-look-up-2021",180,"accurate to today’s world tbh, last scene freaked out ong",57
"Don't Look Up","dont-look-up-2021",180,"A satirical sci fi comedy acting as a direct analogy for climate change governmental apathy and media distraction.",114
"Don't Look Up","dont-look-up-2021",180,"watch it because i addicted to natural disaster movies",54
"Don't Look Up","dont-look-up-2021",180,"Accurate depiction of today’s saturation of content desensitization of the population to the point that if the world was ending maybe maybeee 1/4 of us would actually believe it fully few stars bc it pisses me off watching it",225
"Don't Look Up","dont-look-up-2021",180,"They’re saying this movie was pretentious, but what I genuinely liked about it is that it actually captures how people would react if the world were ending. No one suddenly becomes poetic or heroic, people would just be confused, distracted, unserious, and honestly kind of ridiculous, and that’s exactly what this movie demonstrated. It didn't romanticize anything, but just reflected how people actually are, which is what makes it feel so real to me. I love this film",470
"Don't Look Up","dont-look-up-2021",180,"The moment Leonardo DiCaprio started crashing out I knew this was a five star film “OH I FUCKING LOVE FINGERLING POTATOS”",121
"Don't Look Up","dont-look-up-2021",180,"Letterboxd is an independent service created by a small team, and we rely mostly on the support of our members to maintain our site and apps. Please consider upgrading to a Pro account—for less than a couple bucks a month, you’ll get cool additional features like all-time and annual stats pages (example), the ability to select (and filter by) your favorite streaming services, and no ads!",390
"Don't Look Up","dont-look-up-2021",181,"Doctor Mindy can I be vulnerable in your car? once again left with a pit in my stomach because that was not a comedy that was a documentary (also, why is everyone hating it was good?)",183
"Don't Look Up","dont-look-up-2021",181,"this is not a movie, this is leo being the progressive man he is",64
"Don't Look Up","dont-look-up-2021",181,"Great actors but so stupid and this movie is such a joke. I could barely get through it",87
"Don't Look Up","dont-look-up-2021",181,"the ending is by far the worst part of this movie, but otherwise i kinda enjoyed it",83
"Don't Look Up","dont-look-up-2021",181,"Letterboxd is an independent service created by a small team, and we rely mostly on the support of our members to maintain our site and apps. Please consider upgrading to a Pro account—for less than a couple bucks a month, you’ll get cool additional features like all-time and annual stats pages (example), the ability to select (and filter by) your favorite streaming services, and no ads!",390
"Don't Look Up","dont-look-up-2021",182,"Second time around after watching it with an old girlfriend and I thought I’d give it another chance but damn it’s just as disappointing as it was the first time. I do hope we get another movie with DiCaprio and Chalemet though honestly",236
"Don't Look Up","dont-look-up-2021",182,"Not Leonardo DiCaprio’s best work. Hated him first hour. Got better near the end. Why they have everyone in this movie. Wish they did more with the ending.",155
"Don't Look Up","dont-look-up-2021",182,"This was a good film. The theme of the movie was very clear, and very possible. It shows the nature of human ignorance towards our planet. This goes parallel with real life events, such as environmental pollution, and crimes. We humans ignore these events, as the earth is getting slowly destroyed, not by a huge comet, but by us. A comedic factor was also present, however in some occasions it wasn't executed properly. One of Leonardo DiCaprio's more forgettable roles,…",472
"Don't Look Up","dont-look-up-2021",182,"Very campy but realistic",24
"Don't Look Up","dont-look-up-2021",182,"Good but got too political. Complete division and societal breakdown might be realistic if the world was going to end. I’d like to believe people wouldn’t be brainwashed enough to “not look up” while a planet killing comet hurls toward earth. Not really rocking with some of the main characters. Leo’s dope as usual. 59/100",323
"Don't Look Up","dont-look-up-2021",182,"this film was pretty enjoyable and very relevant in today's society. the most glimmerish part of it was unarguably its cast. i mean you can't have jennifer lawrence, leo, and meryl streep in a single frame without it being an absolute treat to your eyes. that being said, the cast was hella underutilized too. but there were certain really unforgettable scenes too. Meryl Streep was super amazing in her role, even started to dislike her slightly. Ending was a bit…",465
"Don't Look Up","dont-look-up-2021",182,"Letterboxd is an independent service created by a small team, and we rely mostly on the support of our members to maintain our site and apps. Please consider upgrading to a Pro account—for less than a couple bucks a month, you’ll get cool additional features like all-time and annual stats pages (example), the ability to select (and filter by) your favorite streaming services, and no ads!",390
"Don't Look Up","dont-look-up-2021",183,"it wasn’t THAT bad. it was silly and i enjoyed",46
"Don't Look Up","dont-look-up-2021",183,"Yall I just liked it im sorry",29
"Don't Look Up","dont-look-up-2021",183,"It's very real. As in, this is what would realistically happen if the world evr came down to this. So points for that. Movie itself is, uhm, if I remeber correctly good but didn't blow me off or anything. Whether it's oscar worthy or not is a very subjective matter. Comedy sci-fi with a little blow at the current global system and order of things. Overall, do give it a watch. Most will like it.",397
"Don't Look Up","dont-look-up-2021",183,"Let's leave the denialism to Trump.",35
"Don't Look Up","dont-look-up-2021",183,"This review may contain spoilers. I can handle the truth.",57
"Don't Look Up","dont-look-up-2021",183,"A well-made film that I can’t fully decide how to feel about. On a craft level, it works. The performances are strong, the pacing holds, and the ending is genuinely effective in a way that cuts through all the noise and lands on something quietly devastating. Where the film loses me is in its satire. It’s clearly aiming to critique denial, media culture, and institutional failure, but it often pushes past recognizable human behavior into caricature. I found myself wanting…",477
"Don't Look Up","dont-look-up-2021",183,"Ban Adam McKay from making movies.",34
